a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.07155417527999328,0.75,0.5,2.0,0.092,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,4.0,8.944271909999157,0.8
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.08944271909999159,0.75,0.5,2.0,0.118,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,5.0,11.180339887498945,1.0
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.11627553482998906,0.75,0.5,2.0,0.16,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,6.499999999999999,14.53444185374863,1.3
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.04,0.14310835055998655,0.75,0.5,2.0,0.133,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.1876801091669187,-0.32757257295087533,8.0,17.888543819998315,1.6
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.0,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.012649110640673518,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,0.5,0.9960550474146117,0.1414213562373095
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.025298221281347035,0.75,0.5,2.0,0.002,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,1.0,1.9921100948292234,0.282842712474619
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.03794733192202056,0.75,0.5,2.0,0.013,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,1.5000000000000002,2.988165142243836,0.42426406871192857
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.05059644256269407,0.75,0.5,2.0,0.046,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,2.0,3.984220189658447,0.565685424949238
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.06324555320336758,0.75,0.5,2.0,0.084,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,2.5,4.980275237073058,0.7071067811865475
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.07589466384404112,0.75,0.5,2.0,0.097,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,3.0000000000000004,5.976330284487672,0.8485281374238571
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.10119288512538814,0.75,0.5,2.0,0.146,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,4.0,7.968440379316894,1.131370849898476
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.12649110640673517,0.75,0.5,2.0,0.163,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,5.0,9.960550474146116,1.414213562373095
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.1644384383287557,0.75,0.5,2.0,0.175,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,6.499999999999999,12.94871561638995,1.8384776310850233
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.04,0.20238577025077628,0.75,0.5,2.0,0.203,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.234735908627536,-0.29558766292975647,8.0,15.936880758633787,2.262741699796952
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.0,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.01788854381999832,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,0.5,0.8873841649388925,0.2
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.03577708763999664,0.75,0.5,2.0,0.004,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,1.0,1.774768329877785,0.4
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.053665631459994964,0.75,0.5,2.0,0.037,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,1.5000000000000002,2.6621524948166777,0.6000000000000001
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.07155417527999328,0.75,0.5,2.0,0.078,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,2.0,3.54953665975557,0.8
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.08944271909999159,0.75,0.5,2.0,0.125,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,2.5,4.436920824694462,1.0
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.10733126291998993,0.75,0.5,2.0,0.208,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,3.0000000000000004,5.324304989633355,1.2000000000000002
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.14310835055998655,0.75,0.5,2.0,0.238,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,4.0,7.09907331951114,1.6
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.17888543819998318,0.75,0.5,2.0,0.258,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,5.0,8.873841649388924,2.0
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.23255106965997813,0.75,0.5,2.0,0.251,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,6.499999999999999,11.5359941442056,2.6
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.04,0.2862167011199731,0.75,0.5,2.0,0.25,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.2931155072745482,-0.24068879363480616,8.0,14.19814663902228,3.2
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.08,0.0,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.234735908627536,-0.3055876629297565,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.3016666666666666,0.01,0.008,0.08,0.012649110640673518,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.234735908627536,-0.3055876629297565,0.5,1.1180339887498947,0.08408964152537146
